uid,namedLocation,domainID,siteID,plotID,trapID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,eventID,trappingDays,sampleCollected,sampleID,sampleCode,sampleCondition,cupStatus,lidStatus,fluidLevel,samplingProtocolVersion,samplingImpractical,recordedBy,remarks,publicationDate,release
1b626697-e5a5-4471-b5ae-9408996b8960,SRER_005.basePlot.bet,D14,SRER,SRER_005,S,distributed,shrubScrub,31.828844,-110.823985,WGS84,20.1,1261.1,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_005.S.20190618,A00000095180,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T175240Z,PROVISIONAL
7e38a486-ddf5-44c2-982d-40d6fa985f36,SRER_008.basePlot.bet,D14,SRER,SRER_008,W,distributed,shrubScrub,31.867013,-110.81472,WGS84,20.1,1177.2,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_008.W.20190618,A00000095173,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T175240Z,PROVISIONAL
13ee622b-90b6-492f-9ba0-0873c023ea71,SRER_004.basePlot.bet,D14,SRER,SRER_004,W,distributed,shrubScrub,31.906778,-110.815262,WGS84,20,1044.5,0,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_004.W.20190618,A00000095185,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T175240Z,PROVISIONAL
c8650704-2e33-4cb3-9073-6c24c9832f1a,SRER_001.basePlot.bet,D14,SRER,SRER_001,W,distributed,shrubScrub,31.862142,-110.818853,WGS84,20.1,1172.1,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_001.W.20190618,A00000095194,NA,Ok,Ok,Low,NEON.DOC.014050vM,NA,0000-0003-0751-0719,High number of ants made fluid too low to drown other invertebrates.,20210517T175240Z,PROVISIONAL
0a3fe867-cfa3-41c1-9631-7e600778e0be,SRER_004.basePlot.bet,D14,SRER,SRER_004,E,distributed,shrubScrub,31.906778,-110.815262,WGS84,20,1044.5,0,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_004.E.20190618,A00000095184,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T175240Z,PROVISIONAL
a55a3bb8-e236-4e2e-81a0-612915e40c66,SRER_007.basePlot.bet,D14,SRER,SRER_007,E,distributed,shrubScrub,31.897668,-110.874932,WGS84,20.1,938.1,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_007.E.20190618,A00000095175,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T175240Z,PROVISIONAL
10d24666-9d98-4452-94d6-eb731a9e3c2a,SRER_001.basePlot.bet,D14,SRER,SRER_001,S,distributed,shrubScrub,31.862142,-110.818853,WGS84,20.1,1172.1,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_001.S.20190618,A00000095192,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T175240Z,PROVISIONAL
8da8f44d-97cc-4442-8dce-9be28bb340cc,SRER_005.basePlot.bet,D14,SRER,SRER_005,W,distributed,shrubScrub,31.828844,-110.823985,WGS84,20.1,1261.1,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_005.W.20190618,A00000095182,NA,Disturbed,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,Both cup lids visible. Cups sitting too high. Trap reestablished.,20210517T175240Z,PROVISIONAL
2ffa86a6-b315-4ec0-b43f-5c5670eaa77a,SRER_003.basePlot.bet,D14,SRER,SRER_003,E,distributed,shrubScrub,31.840609,-110.917189,WGS84,20.1,974.5,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_003.E.20190618,A00000095187,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6067-4555,NA,20210517T175240Z,PROVISIONAL
60dae01f-2162-4536-abfc-7e50f0410631,SRER_001.basePlot.bet,D14,SRER,SRER_001,E,distributed,shrubScrub,31.862142,-110.818853,WGS84,20.1,1172.1,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_001.E.20190618,A00000095193,NA,Disturbed,Disturbed,Low,NEON.DOC.014050vM,NA,0000-0003-0751-0719,Evidence of something digging under trap. Side of cup completely exposed. One stake missing.,20210517T175240Z,PROVISIONAL
73efaaaa-a674-4c7b-b629-686940039cbc,SRER_010.basePlot.bet,D14,SRER,SRER_010,W,distributed,shrubScrub,31.800537,-110.909297,WGS84,20.1,1042.7,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_010.W.20190618,A00000095167,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,NA,20210517T175240Z,PROVISIONAL
21de7257-3dc8-4dc2-a0f0-ca69c0912e1d,SRER_002.basePlot.bet,D14,SRER,SRER_002,W,distributed,shrubScrub,31.870334,-110.856598,WGS84,20.1,1032,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_002.W.20190618,A00000095191,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T175240Z,PROVISIONAL
9dcfd006-0c09-47ae-9cd0-559ed62c06ad,SRER_009.basePlot.bet,D14,SRER,SRER_009,S,distributed,shrubScrub,31.844582,-110.83473,WGS84,20.1,1145.2,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_009.S.20190618,A00000095168,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,Filter cup tipped part of sample lost.,20210517T175240Z,PROVISIONAL
1b20b864-e3e8-4dad-92b0-c23ab718c8f2,SRER_009.basePlot.bet,D14,SRER,SRER_009,E,distributed,shrubScrub,31.844582,-110.83473,WGS84,20.1,1145.2,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_009.E.20190618,A00000095169,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-9032-1515,Ants creating colony near stake of trap.,20210517T175240Z,PROVISIONAL
3e39f1ea-a199-4c8b-a64e-08226a4aca5a,SRER_007.basePlot.bet,D14,SRER,SRER_007,S,distributed,shrubScrub,31.897668,-110.874932,WGS84,20.1,938.1,0.1,2019-06-04T00:00:00Z,2019-06-18T00:00:00Z,SRER.2019.25,14,Y,SRER_007.S.20190618,A00000095174,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T175240Z,PROVISIONAL
22ed2e31-0a08-40f1-9cfa-f254c9633550,SRER_001.basePlot.bet,D14,SRER,SRER_001,E,distributed,shrubScrub,31.862142,-110.818853,WGS84,20.1,1172.1,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_001.E.20190702,A00000095234,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
949e5c2a-8933-43ea-b468-c687a5450762,SRER_007.basePlot.bet,D14,SRER,SRER_007,S,distributed,shrubScrub,31.897668,-110.874932,WGS84,20.1,938.1,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_007.S.20190702,A00000095212,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
2e061c95-dc0e-4c2c-bba0-7cdb0cf1e2bf,SRER_003.basePlot.bet,D14,SRER,SRER_003,E,distributed,shrubScrub,31.840609,-110.917189,WGS84,20.1,974.5,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_003.E.20190702,A00000095237,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
77bc89d9-1919-4d28-8def-8c7a0e3c2b86,SRER_008.basePlot.bet,D14,SRER,SRER_008,S,distributed,shrubScrub,31.867013,-110.81472,WGS84,20.1,1177.2,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_008.S.20190702,A00000095404,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
60cb871c-0d63-4ec9-a4f4-9c1f35e831fc,SRER_002.basePlot.bet,D14,SRER,SRER_002,E,distributed,shrubScrub,31.870334,-110.856598,WGS84,20.1,1032,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_002.E.20190702,A00000095236,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
5a2fe9be-037e-4fbb-8194-689d95e2ccdf,SRER_009.basePlot.bet,D14,SRER,SRER_009,W,distributed,shrubScrub,31.844582,-110.83473,WGS84,20.1,1145.2,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_009.W.20190702,A00000095223,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
770d0e0a-69b0-431e-854c-7fc04c4dcfcc,SRER_001.basePlot.bet,D14,SRER,SRER_001,W,distributed,shrubScrub,31.862142,-110.818853,WGS84,20.1,1172.1,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_001.W.20190702,A00000095227,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
8981e114-aab4-48e8-9dc0-ae61b6d15319,SRER_010.basePlot.bet,D14,SRER,SRER_010,E,distributed,shrubScrub,31.800537,-110.909297,WGS84,20.1,1042.7,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_010.E.20190702,A00000095240,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
6a6ac190-ff1d-4b98-9224-44cfecfae163,SRER_002.basePlot.bet,D14,SRER,SRER_002,S,distributed,shrubScrub,31.870334,-110.856598,WGS84,20.1,1032,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_002.S.20190702,A00000095233,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
d41e474d-75be-40e3-942b-3afeb576bc31,SRER_007.basePlot.bet,D14,SRER,SRER_007,W,distributed,shrubScrub,31.897668,-110.874932,WGS84,20.1,938.1,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_007.W.20190702,A00000095242,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
d40f99f2-b966-49f2-be00-85d670ba7148,SRER_005.basePlot.bet,D14,SRER,SRER_005,E,distributed,shrubScrub,31.828844,-110.823985,WGS84,20.1,1261.1,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_005.E.20190702,A00000095219,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
27174d3f-b60f-413d-a8b3-3e809d4d8af1,SRER_006.basePlot.bet,D14,SRER,SRER_006,E,distributed,shrubScrub,31.795656,-110.910239,WGS84,20.1,1048.6,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_006.E.20190702,A00000095220,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
5b51fed6-72d6-4bfb-8339-ec2d535ec6a6,SRER_005.basePlot.bet,D14,SRER,SRER_005,S,distributed,shrubScrub,31.828844,-110.823985,WGS84,20.1,1261.1,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_005.S.20190702,A00000095228,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
2ef19a8f-08c7-4527-9e5d-eafbcaebdb2e,SRER_007.basePlot.bet,D14,SRER,SRER_007,E,distributed,shrubScrub,31.897668,-110.874932,WGS84,20.1,938.1,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_007.E.20190702,A00000095238,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
c0ee835b-483d-43b0-828e-8def823aa0fc,SRER_008.basePlot.bet,D14,SRER,SRER_008,E,distributed,shrubScrub,31.867013,-110.81472,WGS84,20.1,1177.2,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_008.E.20190702,A00000095221,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
ca311388-37f8-41f7-9844-5229f8ae9148,SRER_004.basePlot.bet,D14,SRER,SRER_004,E,distributed,shrubScrub,31.906778,-110.815262,WGS84,20,1044.5,0,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_004.E.20190702,A00000095218,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
da9835f3-2076-4d02-b101-bcaa298a31b1,SRER_003.basePlot.bet,D14,SRER,SRER_003,S,distributed,shrubScrub,31.840609,-110.917189,WGS84,20.1,974.5,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_003.S.20190702,A00000095217,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
c00e1ff2-201a-416c-91ff-5acb29f001cb,SRER_005.basePlot.bet,D14,SRER,SRER_005,W,distributed,shrubScrub,31.828844,-110.823985,WGS84,20.1,1261.1,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_005.W.20190702,A00000095225,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
4406f466-4174-408f-bb54-dc86c85380df,SRER_009.basePlot.bet,D14,SRER,SRER_009,E,distributed,shrubScrub,31.844582,-110.83473,WGS84,20.1,1145.2,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_009.E.20190702,A00000095239,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
049fec94-a0ce-4903-86d8-e82687d443b8,SRER_008.basePlot.bet,D14,SRER,SRER_008,W,distributed,shrubScrub,31.867013,-110.81472,WGS84,20.1,1177.2,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_008.W.20190702,A00000095222,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
269ee549-0895-4bb3-9974-e37a0b0f81e0,SRER_003.basePlot.bet,D14,SRER,SRER_003,W,distributed,shrubScrub,31.840609,-110.917189,WGS84,20.1,974.5,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_003.W.20190702,A00000095226,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
4aeff45c-7b08-4c20-9eec-683dc6680f52,SRER_002.basePlot.bet,D14,SRER,SRER_002,W,distributed,shrubScrub,31.870334,-110.856598,WGS84,20.1,1032,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_002.W.20190702,A00000095244,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
65afcd78-544c-49a1-bdfb-727e8b899a69,SRER_006.basePlot.bet,D14,SRER,SRER_006,S,distributed,shrubScrub,31.795656,-110.910239,WGS84,20.1,1048.6,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_006.S.20190702,A00000095229,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
7ccf595d-93c5-4961-bbe0-4d7946bcd758,SRER_001.basePlot.bet,D14,SRER,SRER_001,S,distributed,shrubScrub,31.862142,-110.818853,WGS84,20.1,1172.1,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_001.S.20190702,A00000095216,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
4771f327-6fd6-4473-828f-e628e9744b98,SRER_010.basePlot.bet,D14,SRER,SRER_010,S,distributed,shrubScrub,31.800537,-110.909297,WGS84,20.1,1042.7,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_010.S.20190702,A00000095405,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
0ccdb724-5468-4b81-9c6a-d15da6727625,SRER_006.basePlot.bet,D14,SRER,SRER_006,W,distributed,shrubScrub,31.795656,-110.910239,WGS84,20.1,1048.6,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_006.W.20190702,A00000095243,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
6462c0a4-b1ea-48ef-9ce3-17a4efa8e174,SRER_010.basePlot.bet,D14,SRER,SRER_010,W,distributed,shrubScrub,31.800537,-110.909297,WGS84,20.1,1042.7,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_010.W.20190702,A00000095241,NA,Ok,Disturbed,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,Trap lid partially buried.,20210517T172238Z,PROVISIONAL
2846ec28-ea16-4940-a3bb-b43e92d8f62a,SRER_004.basePlot.bet,D14,SRER,SRER_004,S,distributed,shrubScrub,31.906778,-110.815262,WGS84,20,1044.5,0,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_004.S.20190702,A00000095235,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
0b55d91c-4e8c-44a3-962a-97fcb4089f59,SRER_004.basePlot.bet,D14,SRER,SRER_004,W,distributed,shrubScrub,31.906778,-110.815262,WGS84,20,1044.5,0,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_004.W.20190702,A00000095224,NA,Ok,Ok,Ok,NEON.DOC.014050vG,NA,0000-0002-6694-2717,NA,20210517T172238Z,PROVISIONAL
c328869a-162e-44f0-a7ac-85c448919ad1,SRER_009.basePlot.bet,D14,SRER,SRER_009,S,distributed,shrubScrub,31.844582,-110.83473,WGS84,20.1,1145.2,0.1,2019-06-18T00:00:00Z,2019-07-02T00:00:00Z,SRER.2019.27,14,Y,SRER_009.S.20190702,A00000095406,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0003-0751-0719,NA,20210517T172238Z,PROVISIONAL
45f87665-ff24-4938-ae5c-f48598fcc515,SRER_010.basePlot.bet,D14,SRER,SRER_010,E,distributed,shrubScrub,31.800537,-110.909297,WGS84,20.1,1042.7,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_010.E.20190716,A00000095335,NA,Ok,Disturbed,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,Lid highly propped up on Eastern side.,20210517T172238Z,PROVISIONAL
9944564c-27e7-498e-b498-8a912b2d6071,SRER_006.basePlot.bet,D14,SRER,SRER_006,S,distributed,shrubScrub,31.795656,-110.910239,WGS84,20.1,1048.6,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_006.S.20190716,A00000095337,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,NA,20210517T172238Z,PROVISIONAL
b0101e83-2051-4130-ad6d-c458fb9f793e,SRER_004.basePlot.bet,D14,SRER,SRER_004,W,distributed,shrubScrub,31.906778,-110.815262,WGS84,20,1044.5,0,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_004.W.20190716,A00000095441,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,NA,20210517T172238Z,PROVISIONAL
d5f8e24b-ff6c-402e-8b26-c8da8a3146dc,SRER_010.basePlot.bet,D14,SRER,SRER_010,S,distributed,shrubScrub,31.800537,-110.909297,WGS84,20.1,1042.7,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_010.S.20190716,A00000095309,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,NA,20210517T172238Z,PROVISIONAL
4c3be838-d8ae-45a3-a978-dfb81d06dcb8,SRER_007.basePlot.bet,D14,SRER,SRER_007,E,distributed,shrubScrub,31.897668,-110.874932,WGS84,20.1,938.1,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_007.E.20190716,A00000095302,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,NA,20210517T172238Z,PROVISIONAL
06ec3dd4-b0bf-451e-92c8-707af604c98d,SRER_009.basePlot.bet,D14,SRER,SRER_009,W,distributed,shrubScrub,31.844582,-110.83473,WGS84,20.1,1145.2,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_009.W.20190716,A00000095312,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,NA,20210517T172238Z,PROVISIONAL
ef1b84ca-0690-4645-a4e3-1ccf20b1d64e,SRER_008.basePlot.bet,D14,SRER,SRER_008,W,distributed,shrubScrub,31.867013,-110.81472,WGS84,20.1,1177.2,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_008.W.20190716,A00000095442,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,NA,20210517T172238Z,PROVISIONAL
159339ea-1d5d-46d5-8412-75c1cfd5efd2,SRER_006.basePlot.bet,D14,SRER,SRER_006,E,distributed,shrubScrub,31.795656,-110.910239,WGS84,20.1,1048.6,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_006.E.20190716,A00000095336,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,NA,20210517T172238Z,PROVISIONAL
6c3d81a5-8be1-4b7c-af21-139064d3263f,SRER_009.basePlot.bet,D14,SRER,SRER_009,S,distributed,shrubScrub,31.844582,-110.83473,WGS84,20.1,1145.2,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_009.S.20190716,A00000095313,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,NA,20210517T172238Z,PROVISIONAL
9999dc59-005c-4025-b00a-f34e8935578c,SRER_003.basePlot.bet,D14,SRER,SRER_003,W,distributed,shrubScrub,31.840609,-110.917189,WGS84,20.1,974.5,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_003.W.20190716,A00000095318,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,NA,20210517T172238Z,PROVISIONAL
2c6b1338-f932-4f7c-b557-18a182e72b73,SRER_005.basePlot.bet,D14,SRER,SRER_005,S,distributed,shrubScrub,31.828844,-110.823985,WGS84,20.1,1261.1,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_005.S.20190716,A00000095311,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,NA,20210517T172238Z,PROVISIONAL
660189bc-ebd4-4c32-8dd1-ea99dce87d26,SRER_004.basePlot.bet,D14,SRER,SRER_004,E,distributed,shrubScrub,31.906778,-110.815262,WGS84,20,1044.5,0,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_004.E.20190716,A00000095440,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,NA,20210517T172238Z,PROVISIONAL
54ca9e8f-22fd-4a69-83d0-454dd0d60a44,SRER_005.basePlot.bet,D14,SRER,SRER_005,W,distributed,shrubScrub,31.828844,-110.823985,WGS84,20.1,1261.1,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_005.W.20190716,A00000095310,NA,Disturbed,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,Cup lip not flush w ground,20210517T172238Z,PROVISIONAL
600bd692-3fb8-4eeb-9ae6-6f1eb8645fa3,SRER_001.basePlot.bet,D14,SRER,SRER_001,W,distributed,shrubScrub,31.862142,-110.818853,WGS84,20.1,1172.1,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_001.W.20190716,A00000095437,NA,Ok,Ok,Low,NEON.DOC.014050vM,NA,0000-0002-3456-9719,Very full of ants,20210517T172238Z,PROVISIONAL
4256d623-d8da-44c1-ab2d-01f809ab412a,SRER_006.basePlot.bet,D14,SRER,SRER_006,W,distributed,shrubScrub,31.795656,-110.910239,WGS84,20.1,1048.6,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_006.W.20190716,A00000095321,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-1848-3114,NA,20210517T172238Z,PROVISIONAL
1ed1d9d8-eb50-4d67-8765-388414d39f8e,SRER_002.basePlot.bet,D14,SRER,SRER_002,E,distributed,shrubScrub,31.870334,-110.856598,WGS84,20.1,1032,0.1,2019-07-02T00:00:00Z,2019-07-16T00:00:00Z,SRER.2019.29,14,Y,SRER_002.E.20190716,A00000095305,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-3456-9719,NA,20210517T172238Z,PROVISIONAL
